publication_vintage_date,reference_date,characteristic_category_id,method_of_finalisation_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_method_of_finalisation,raw_observation_period,raw_court_level
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_ACQUITTED,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,2278,observed,2278,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R30C2,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Acquitted,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_GUILTY_OUTCOME,2022-06-30,ALL_COURTS,defendant-count,person,41873,observed,41873,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R10C3,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Guilty outcome,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_GUILTY_OUTCOME,2022-06-30,CHILDRENS_COURTS,defendant-count,person,2184,observed,2184,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R40C3,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Guilty outcome,2020–21,Children's Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_GUILTY_OUTCOME,2022-06-30,HIGHER_COURTS,defendant-count,person,2590,observed,2590,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R20C3,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Guilty outcome,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_GUILTY_OUTCOME,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,37104,observed,37104,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R30C3,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Guilty outcome,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_TOTAL,2022-06-30,ALL_COURTS,defendant-count,person,58078,observed,58078,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R10C7,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Total,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_TOTAL,2022-06-30,CHILDRENS_COURTS,defendant-count,person,3203,observed,3203,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R40C7,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Total,2020–21,Children's Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_TOTAL,2022-06-30,HIGHER_COURTS,defendant-count,person,3152,observed,3152,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R20C7,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Total,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_TOTAL,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,51720,observed,51720,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R30C7,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Total,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_TOTAL_ADJUDICATED,2022-06-30,ALL_COURTS,defendant-count,person,44517,observed,44517,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R10C4,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,"Total
adjudicated",2020–21,All Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_TOTAL_ADJUDICATED,2022-06-30,CHILDRENS_COURTS,defendant-count,person,2386,observed,2386,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R40C4,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,"Total
adjudicated",2020–21,Children's Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_TOTAL_ADJUDICATED,2022-06-30,HIGHER_COURTS,defendant-count,person,2749,observed,2749,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R20C4,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,"Total
adjudicated",2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_TOTAL_ADJUDICATED,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,39384,observed,39384,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R30C4,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,"Total
adjudicated",2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,ALL_COURTS,defendant-count,person,5222,observed,5222,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R10C5,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Transfer to other court levels,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,CHILDRENS_COURTS,defendant-count,person,230,observed,230,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R40C5,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Transfer to other court levels,2020–21,Children's Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,HIGHER_COURTS,defendant-count,person,29,observed,29,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R20C5,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Transfer to other court levels,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,4964,observed,4964,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R30C5,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Transfer to other court levels,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,ALL_COURTS,defendant-count,person,8186,observed,8186,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R10C6,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Withdrawn by prosecution,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,CHILDRENS_COURTS,defendant-count,person,558,observed,558,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R40C6,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Withdrawn by prosecution,2020–21,Children's Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,HIGHER_COURTS,defendant-count,person,351,observed,351,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R20C6,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Withdrawn by prosecution,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_26_TO_UNDER_39_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,7279,observed,7279,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R30C6,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,26 to under 39 weeks,Withdrawn by prosecution,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_39_TO_UNDER_52_WEEKS,METHOD_ACQUITTED,2022-06-30,ALL_COURTS,defendant-count,person,1614,observed,1614,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R11C2,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,39 to under 52 weeks,Acquitted,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_39_TO_UNDER_52_WEEKS,METHOD_ACQUITTED,2022-06-30,CHILDRENS_COURTS,defendant-count,person,103,observed,103,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R41C2,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,39 to under 52 weeks,Acquitted,2020–21,Children's Courts
2022-06-30,2022-06-30,CHAR_39_TO_UNDER_52_WEEKS,METHOD_ACQUITTED,2022-06-30,HIGHER_COURTS,defendant-count,person,185,observed,185,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R21C2,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,39 to under 52 weeks,Acquitted,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_39_TO_UNDER_52_WEEKS,METHOD_ACQUITTED,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,1329,observed,1329,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R31C2,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,39 to under 52 weeks,Acquitted,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_39_TO_UNDER_52_WEEKS,METHOD_GUILTY_OUTCOME,2022-06-30,ALL_COURTS,defendant-count,person,26329,observed,26329,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R11C3,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,39 to under 52 weeks,Guilty outcome,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_39_TO_UNDER_52_WEEKS,METHOD_GUILTY_OUTCOME,2022-06-30,CHILDRENS_COURTS,defendant-count,person,1188,observed,1188,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 6,R41C3,sha256:d4e72c2fa420c60b3d2c6009cf989bddbe3b0935c24254b440d9830d6ed24b9d,criminal-courts-australia,sha256:52fb1d3bf4769266f98d75b00d6e600924922bf586dd18c443cfca44fb472b4b,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a4a21f46069267aea9708167a02ec7469f094dc1fbb28125622171531d730957,sha256:67c1b662a38402e7306b4f71b2fbb86a1d19936d16d57b43a443cf239af68feb,human-authored/deterministic-map-v1,replay:sha256:5c511bf97198ef9310493bf9dade51ede471d580d6ff221e804de7a88dbfb361,39 to under 52 weeks,Guilty outcome,2020–21,Children's Courts
