publication_vintage_date,reference_date,characteristic_category_id,sex_id,method_of_finalisation_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_sex,raw_method_of_finalisation,raw_observation_period,raw_court_level
2022-06-30,2022-06-30,CHAR_10_19_YEARS,FEMALE,METHOD_TOTAL_ADJUDICATED,2022-06-30,ALL_COURTS,defendant-count,person,9268,observed,9268,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R21C4,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Females,"Total
adjudicated",2020–21,All Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,FEMALE,METHOD_TOTAL_ADJUDICATED,2022-06-30,HIGHER_COURTS,defendant-count,person,43,observed,43,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R60C4,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Females,"Total
adjudicated",2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,FEMALE,METHOD_TOTAL_ADJUDICATED,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,4305,observed,4305,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R99C4,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Females,"Total
adjudicated",2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,FEMALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,ALL_COURTS,defendant-count,person,316,observed,316,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R21C5,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Females,Transfer to other court levels,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,FEMALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,HIGHER_COURTS,defendant-count,person,0,observed,0,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R60C5,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Females,Transfer to other court levels,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,FEMALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,70,observed,70,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R99C5,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Females,Transfer to other court levels,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,FEMALE,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,ALL_COURTS,defendant-count,person,1046,observed,1046,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R21C6,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Females,Withdrawn by prosecution,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,FEMALE,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,HIGHER_COURTS,defendant-count,person,3,observed,3,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R60C6,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Females,Withdrawn by prosecution,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,FEMALE,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,229,observed,229,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R99C6,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Females,Withdrawn by prosecution,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_ACQUITTED,2022-06-30,ALL_COURTS,defendant-count,person,1036,observed,1036,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R9C2,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Acquitted,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_ACQUITTED,2022-06-30,HIGHER_COURTS,defendant-count,person,15,observed,15,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R48C2,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Acquitted,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_ACQUITTED,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,228,observed,228,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R87C2,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Acquitted,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_GUILTY_OUTCOME,2022-06-30,ALL_COURTS,defendant-count,person,29785,observed,29785,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R9C3,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Guilty outcome,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_GUILTY_OUTCOME,2022-06-30,HIGHER_COURTS,defendant-count,person,398,observed,398,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R48C3,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Guilty outcome,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_GUILTY_OUTCOME,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,15107,observed,15107,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R87C3,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Guilty outcome,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_TOTAL,2022-06-30,ALL_COURTS,defendant-count,person,36482,observed,36482,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R9C7,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Total,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_TOTAL,2022-06-30,HIGHER_COURTS,defendant-count,person,469,observed,469,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R48C7,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Total,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_TOTAL,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,16789,observed,16789,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R87C7,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Total,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_TOTAL_ADJUDICATED,2022-06-30,ALL_COURTS,defendant-count,person,30828,observed,30828,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R9C4,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,"Total
adjudicated",2020–21,All Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_TOTAL_ADJUDICATED,2022-06-30,HIGHER_COURTS,defendant-count,person,414,observed,414,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R48C4,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,"Total
adjudicated",2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_TOTAL_ADJUDICATED,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,15338,observed,15338,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R87C4,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,"Total
adjudicated",2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,ALL_COURTS,defendant-count,person,1566,observed,1566,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R9C5,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Transfer to other court levels,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,HIGHER_COURTS,defendant-count,person,7,observed,7,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R48C5,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Transfer to other court levels,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,581,observed,581,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R87C5,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Transfer to other court levels,2020–21,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,ALL_COURTS,defendant-count,person,3453,observed,3453,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R9C6,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Withdrawn by prosecution,2020–21,All Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,HIGHER_COURTS,defendant-count,person,39,observed,39,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R48C6,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Withdrawn by prosecution,2020–21,Higher Courts
2022-06-30,2022-06-30,CHAR_10_19_YEARS,MALE,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,850,observed,850,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 5,R87C6,sha256:192b7dc2c98b516240a364f4a98099108d9268354c98e465467a7d808740ee67,criminal-courts-australia,sha256:25340256b35cd426367ecafafcdf7a5a880ecee15a38b24ad1843258d871817a,tidy.table-family-acceptance/v1,sha256:c04bf855f06e3a9635ea83f5bb2568d33cd2cdb0801ce4f4735e949a67162898,sha256:d468f8cc9f5493385eb2288a77a68b8ff969918c6085d022b5bec89f7deb84bf,sha256:485460e7b928c3ed4b85c8f6a52c6c938853fefa3da89bc3a85a86cd5624d56c,human-authored/deterministic-map-v1,replay:sha256:df7dafcdf51d04678959e4c71c4a3cdd5878d64929e2e85185b94a6c418e0169,10–19 years,Males,Withdrawn by prosecution,2020–21,Magistrates' Courts
